age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
30,Technician,Single,Secondary,No,700.0,Yes,No,Cellular,12,Aug,73.0,2,-1.0,0,Unknown,No
59,Blue-collar,Married,Primary,No,2192.0,No,No,Cellular,12,Aug,365.0,2,-1.0,0,Unknown,No
37,Management,Single,Tertiary,No,553.0,No,No,Cellular,12,Aug,63.0,2,-1.0,0,Unknown,No
30,Management,Single,Secondary,No,1913.0,No,No,Cellular,12,Aug,250.0,2,-1.0,0,Unknown,No
31,Technician,Single,Secondary,No,279.0,No,No,Cellular,12,Aug,213.0,2,-1.0,0,Unknown,No
34,Management,Single,Tertiary,No,2757.0,Yes,No,Cellular,12,Aug,126.0,2,-1.0,0,Unknown,No
56,Retired,Married,Tertiary,No,3616.0,No,Yes,Cellular,12,Aug,63.0,2,-1.0,0,Unknown,No
47,Services,Married,Primary,No,586.0,No,No,Cellular,12,Aug,68.0,2,-1.0,0,Unknown,No
58,Retired,Married,Primary,No,1472.0,No,No,Cellular,12,Aug,74.0,2,-1.0,0,Unknown,No
30,Management,Single,Secondary,No,24.0,No,No,Cellular,12,Aug,29.0,4,-1.0,0,Unknown,No
37,Technician,Single,Secondary,No,353.0,Yes,No,Cellular,12,Aug,147.0,2,-1.0,0,Unknown,No
50,Blue-collar,Married,Secondary,No,418.0,No,Yes,Cellular,12,Aug,867.0,2,-1.0,0,Unknown,No
54,Technician,Married,Secondary,No,-777.0,No,Yes,Cellular,12,Aug,117.0,2,-1.0,0,Unknown,No
54,Management,Single,Tertiary,No,2419.0,Yes,No,Cellular,12,Aug,139.0,2,-1.0,0,Unknown,No
32,Management,Single,Tertiary,No,2667.0,Yes,No,Cellular,12,Aug,971.0,2,-1.0,0,Unknown,Yes
51,Management,Married,Tertiary,No,8304.0,No,No,Cellular,12,Aug,105.0,2,-1.0,0,Unknown,No
40,Management,Married,Tertiary,No,12409.0,Yes,No,Cellular,12,Aug,196.0,2,-1.0,0,Unknown,No
32,Technician,Single,Secondary,No,5.0,No,No,Cellular,12,Aug,105.0,2,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,478.0,No,No,Cellular,12,Aug,193.0,3,-1.0,0,Unknown,No
31,Management,Married,Tertiary,Yes,-253.0,No,No,Cellular,12,Aug,220.0,4,-1.0,0,Unknown,No
30,Technician,Single,Tertiary,No,8138.0,Yes,No,Cellular,12,Aug,227.0,2,-1.0,0,Unknown,No
31,Technician,Single,Tertiary,No,438.0,Yes,No,Cellular,12,Aug,130.0,2,-1.0,0,Unknown,No
34,Technician,Single,Secondary,No,27.0,No,No,Cellular,12,Aug,256.0,9,-1.0,0,Unknown,No
47,Unemployed,Married,Tertiary,No,0.0,No,No,Cellular,12,Aug,232.0,5,-1.0,0,Unknown,No
41,Management,Married,Tertiary,No,2781.0,Yes,No,Cellular,12,Aug,95.0,2,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,443.0,Yes,Yes,Cellular,12,Aug,80.0,2,-1.0,0,Unknown,No
55,Management,Divorced,Tertiary,No,277.0,No,No,Cellular,12,Aug,101.0,3,-1.0,0,Unknown,No
38,Management,Divorced,Tertiary,No,554.0,No,No,Cellular,12,Aug,138.0,4,-1.0,0,Unknown,No
41,Management,Married,Tertiary,No,557.0,Yes,Yes,Cellular,12,Aug,148.0,4,-1.0,0,Unknown,No
36,Unemployed,Divorced,Secondary,No,871.0,No,No,Cellular,12,Aug,396.0,3,-1.0,0,Unknown,Yes
45,Blue-collar,Married,Primary,No,328.0,Yes,No,Cellular,12,Aug,174.0,4,-1.0,0,Unknown,No
52,Administrative,Married,Secondary,No,2347.0,No,Yes,Cellular,12,Aug,603.0,3,-1.0,0,Unknown,No
35,Management,Married,Tertiary,No,77.0,No,No,Cellular,12,Aug,69.0,4,-1.0,0,Unknown,No
37,Management,Married,Tertiary,No,4044.0,No,No,Cellular,12,Aug,87.0,4,-1.0,0,Unknown,No
54,Administrative,Married,Secondary,No,19213.0,No,No,Cellular,12,Aug,100.0,6,-1.0,0,Unknown,No
47,Management,Single,Tertiary,No,0.0,No,No,Cellular,12,Aug,138.0,2,-1.0,0,Unknown,No
32,Technician,Single,Secondary,No,-114.0,No,No,Cellular,12,Aug,155.0,2,-1.0,0,Unknown,No
53,Administrative,Married,Secondary,No,8449.0,No,No,Cellular,12,Aug,123.0,2,-1.0,0,Unknown,No
50,Technician,Married,Tertiary,No,5907.0,Yes,Yes,Cellular,12,Aug,338.0,2,-1.0,0,Unknown,No
33,Technician,Single,Secondary,No,2481.0,No,No,Cellular,12,Aug,104.0,2,-1.0,0,Unknown,No
30,Management,Married,Secondary,No,850.0,No,No,Cellular,12,Aug,507.0,2,-1.0,0,Unknown,Yes
44,Self-employed,Married,Primary,No,614.0,No,No,Cellular,12,Aug,85.0,4,-1.0,0,Unknown,No
31,Management,Single,Tertiary,No,1836.0,Yes,No,Cellular,12,Aug,177.0,2,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,1038.0,No,No,Cellular,12,Aug,88.0,2,-1.0,0,Unknown,No
53,Management,Married,Tertiary,No,-1.0,No,No,Cellular,12,Aug,150.0,2,-1.0,0,Unknown,No
35,Technician,Married,Secondary,No,1067.0,No,Yes,Cellular,12,Aug,179.0,6,-1.0,0,Unknown,No
33,Technician,Single,Secondary,Yes,329.0,No,No,Cellular,12,Aug,137.0,2,-1.0,0,Unknown,No
30,Technician,Single,Secondary,No,281.0,No,No,Cellular,12,Aug,105.0,2,-1.0,0,Unknown,No
42,Unemployed,Divorced,Secondary,No,759.0,No,No,Cellular,12,Aug,126.0,3,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,368.0,Yes,No,Cellular,12,Aug,241.0,2,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,-672.0,No,No,Cellular,12,Aug,130.0,2,-1.0,0,Unknown,No
43,Management,Married,Tertiary,No,-526.0,No,No,Cellular,12,Aug,603.0,2,-1.0,0,Unknown,No
59,Retired,Married,Primary,No,0.0,No,No,Cellular,12,Aug,66.0,2,-1.0,0,Unknown,No
33,Technician,Single,Tertiary,No,2024.0,No,No,Cellular,12,Aug,109.0,2,-1.0,0,Unknown,No
33,Technician,Married,Secondary,No,3243.0,No,No,Cellular,12,Aug,439.0,4,-1.0,0,Unknown,Yes
39,Technician,Married,Secondary,No,1986.0,No,No,Cellular,12,Aug,217.0,6,-1.0,0,Unknown,No
34,Management,Single,Tertiary,No,2835.0,Yes,No,Cellular,12,Aug,107.0,2,-1.0,0,Unknown,No
52,Management,Married,Tertiary,No,3508.0,No,No,Cellular,12,Aug,252.0,2,-1.0,0,Unknown,No
54,Management,Married,Tertiary,No,11563.0,Yes,No,Cellular,12,Aug,143.0,2,-1.0,0,Unknown,No
45,Blue-collar,Married,Primary,No,1951.0,No,No,Cellular,12,Aug,73.0,2,-1.0,0,Unknown,No
52,Housemaid,Married,Unknown,No,544.0,No,No,Cellular,12,Aug,254.0,2,-1.0,0,Unknown,No
33,Management,Married,Tertiary,No,1504.0,No,No,Cellular,12,Aug,61.0,2,-1.0,0,Unknown,No
49,Management,Married,Tertiary,No,350.0,No,No,Cellular,12,Aug,238.0,6,-1.0,0,Unknown,No
46,Blue-collar,Married,Primary,No,2269.0,Yes,No,Cellular,12,Aug,73.0,2,-1.0,0,Unknown,No
35,Management,Single,Tertiary,No,53.0,No,Yes,Cellular,12,Aug,80.0,4,-1.0,0,Unknown,No
34,Housemaid,Married,Tertiary,No,897.0,No,No,Cellular,12,Aug,197.0,4,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,1466.0,No,No,Cellular,12,Aug,111.0,4,-1.0,0,Unknown,No
59,Self-employed,Married,Unknown,No,59.0,No,No,Cellular,12,Aug,171.0,2,-1.0,0,Unknown,No
33,Management,Married,Tertiary,No,1399.0,No,No,Cellular,12,Aug,436.0,4,-1.0,0,Unknown,No
38,Management,Married,Tertiary,No,0.0,No,No,Cellular,12,Aug,119.0,2,-1.0,0,Unknown,No
31,Management,Married,Secondary,No,1368.0,Yes,No,Cellular,12,Aug,129.0,4,-1.0,0,Unknown,No
48,Management,Divorced,Tertiary,No,148.0,No,No,Cellular,12,Aug,152.0,2,-1.0,0,Unknown,No
34,Technician,Married,Secondary,No,-136.0,Yes,Yes,Cellular,12,Aug,131.0,2,-1.0,0,Unknown,No
31,Management,Single,Tertiary,No,86.0,No,No,Cellular,12,Aug,150.0,4,-1.0,0,Unknown,No
52,Blue-collar,Married,Primary,No,273.0,Yes,No,Cellular,12,Aug,128.0,2,-1.0,0,Unknown,No
54,Management,Married,Tertiary,No,1411.0,No,No,Cellular,12,Aug,56.0,2,-1.0,0,Unknown,No
35,Self-employed,Married,Secondary,No,0.0,No,No,Cellular,12,Aug,64.0,2,-1.0,0,Unknown,No
57,Management,Divorced,Secondary,No,396.0,No,No,Cellular,12,Aug,108.0,2,-1.0,0,Unknown,No
45,Technician,Married,Secondary,No,3241.0,No,No,Cellular,12,Aug,84.0,2,-1.0,0,Unknown,No
57,Blue-collar,Married,Secondary,No,6004.0,Yes,No,Cellular,12,Aug,157.0,6,-1.0,0,Unknown,No
34,Technician,Single,Tertiary,No,23919.0,No,No,Cellular,12,Aug,384.0,2,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,894.0,No,No,Cellular,12,Aug,312.0,6,-1.0,0,Unknown,No
47,Management,Married,Secondary,No,-1854.0,Yes,Yes,Cellular,12,Aug,388.0,2,-1.0,0,Unknown,No
37,Unemployed,Married,Secondary,No,117.0,No,No,Cellular,12,Aug,144.0,4,-1.0,0,Unknown,No
58,Management,Divorced,Tertiary,No,108.0,No,No,Cellular,12,Aug,231.0,4,-1.0,0,Unknown,No
38,Technician,Single,Secondary,No,382.0,Yes,No,Cellular,12,Aug,180.0,2,-1.0,0,Unknown,No
54,Management,Married,Tertiary,No,1146.0,Yes,No,Cellular,12,Aug,205.0,2,-1.0,0,Unknown,No
44,Housemaid,Married,Primary,No,93.0,No,No,Cellular,12,Aug,163.0,2,-1.0,0,Unknown,No
43,Housemaid,Married,Primary,No,25.0,No,No,Cellular,12,Aug,121.0,2,-1.0,0,Unknown,No
57,Management,Divorced,Tertiary,No,8897.0,Yes,No,Cellular,12,Aug,865.0,2,-1.0,0,Unknown,Yes
38,Technician,Single,Tertiary,No,508.0,Yes,Yes,Cellular,12,Aug,1103.0,2,-1.0,0,Unknown,Yes
46,Technician,Married,Secondary,No,190.0,Yes,No,Cellular,12,Aug,370.0,2,-1.0,0,Unknown,No
57,Retired,Married,Secondary,No,2714.0,No,No,Cellular,12,Aug,106.0,2,-1.0,0,Unknown,No
41,Technician,Divorced,Secondary,No,1631.0,Yes,No,Cellular,12,Aug,173.0,2,-1.0,0,Unknown,No
49,Management,Married,Tertiary,No,579.0,No,No,Cellular,12,Aug,201.0,4,-1.0,0,Unknown,No
32,Technician,Single,Tertiary,No,720.0,No,No,Cellular,12,Aug,234.0,4,-1.0,0,Unknown,No
38,Technician,Married,Tertiary,No,940.0,No,No,Cellular,12,Aug,191.0,7,-1.0,0,Unknown,No
31,Technician,Married,Tertiary,No,4089.0,No,No,Cellular,12,Aug,433.0,3,-1.0,0,Unknown,No
46,Self-employed,Married,Secondary,No,548.0,No,No,Cellular,12,Aug,1181.0,4,-1.0,0,Unknown,Yes
58,Technician,Married,Secondary,No,175.0,No,No,Cellular,12,Aug,92.0,4,-1.0,0,Unknown,No
30,Management,Married,Tertiary,No,1567.0,Yes,No,Cellular,12,Aug,1133.0,4,-1.0,0,Unknown,Yes
33,Housemaid,Married,Primary,No,209.0,No,No,Cellular,12,Aug,76.0,4,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,812.0,No,No,Cellular,12,Aug,91.0,4,-1.0,0,Unknown,No
45,Administrative,Married,Secondary,No,362.0,No,No,Cellular,12,Aug,536.0,4,-1.0,0,Unknown,No
54,Technician,Married,Secondary,No,658.0,No,No,Cellular,12,Aug,398.0,4,-1.0,0,Unknown,No
35,Technician,Married,Tertiary,No,432.0,No,No,Cellular,12,Aug,104.0,8,-1.0,0,Unknown,No
49,Management,Married,Tertiary,No,4751.0,No,No,Cellular,12,Aug,884.0,4,-1.0,0,Unknown,Yes
55,Management,Married,Tertiary,No,134.0,No,No,Cellular,12,Aug,1650.0,16,-1.0,0,Unknown,No
45,Administrative,Married,Tertiary,No,2552.0,No,No,Cellular,12,Aug,149.0,7,-1.0,0,Unknown,No
30,Self-employed,Married,Secondary,No,0.0,No,No,Cellular,12,Aug,297.0,3,-1.0,0,Unknown,No
52,Technician,Divorced,Secondary,No,106.0,No,No,Cellular,12,Aug,193.0,4,-1.0,0,Unknown,No
54,Blue-collar,Married,Primary,No,1849.0,No,No,Cellular,12,Aug,127.0,4,-1.0,0,Unknown,No
30,Technician,Single,Tertiary,Yes,23.0,No,No,Cellular,12,Aug,72.0,4,-1.0,0,Unknown,No
42,Self-employed,Married,Secondary,No,487.0,Yes,No,Telephone,12,Aug,58.0,4,-1.0,0,Unknown,No
38,Technician,Married,Secondary,No,1478.0,No,No,Cellular,12,Aug,926.0,4,-1.0,0,Unknown,Yes
34,Management,Divorced,Tertiary,No,157.0,Yes,No,Cellular,12,Aug,117.0,2,-1.0,0,Unknown,No
31,Management,Single,Tertiary,No,350.0,Yes,No,Cellular,12,Aug,359.0,2,-1.0,0,Unknown,No
34,Self-employed,Married,Tertiary,No,0.0,No,No,Cellular,12,Aug,117.0,4,-1.0,0,Unknown,No
39,Management,Married,Tertiary,No,1424.0,Yes,No,Cellular,12,Aug,254.0,2,-1.0,0,Unknown,No
50,Management,Married,Tertiary,No,2296.0,No,No,Cellular,12,Aug,121.0,2,-1.0,0,Unknown,No
35,Management,Married,Tertiary,No,1511.0,Yes,No,Cellular,12,Aug,226.0,4,-1.0,0,Unknown,No
60,Administrative,Married,Secondary,No,711.0,No,No,Cellular,12,Aug,355.0,4,-1.0,0,Unknown,No
36,Technician,Single,Secondary,Yes,12.0,No,No,Cellular,12,Aug,587.0,2,-1.0,0,Unknown,Yes
47,Management,Married,Tertiary,No,434.0,No,No,Cellular,12,Aug,111.0,4,-1.0,0,Unknown,No
60,Technician,Married,Tertiary,No,131.0,No,No,Cellular,12,Aug,139.0,6,-1.0,0,Unknown,No
33,Management,Married,Tertiary,No,1071.0,No,No,Cellular,12,Aug,83.0,4,-1.0,0,Unknown,No
59,Retired,Married,Unknown,No,7586.0,No,No,Cellular,12,Aug,632.0,6,-1.0,0,Unknown,No
48,Blue-collar,Married,Secondary,No,426.0,Yes,Yes,Cellular,12,Aug,186.0,2,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,222.0,Yes,No,Cellular,12,Aug,112.0,4,-1.0,0,Unknown,No
49,Blue-collar,Married,Primary,No,1456.0,No,No,Cellular,12,Aug,225.0,4,-1.0,0,Unknown,No
58,Blue-collar,Married,Secondary,No,842.0,No,No,Cellular,12,Aug,253.0,2,-1.0,0,Unknown,No
55,Blue-collar,Married,Secondary,No,1011.0,Yes,No,Cellular,12,Aug,112.0,2,-1.0,0,Unknown,No
31,Management,Married,Tertiary,No,1514.0,No,No,Cellular,12,Aug,284.0,2,-1.0,0,Unknown,No
54,Management,Divorced,Tertiary,No,3473.0,Yes,No,Cellular,12,Aug,306.0,2,-1.0,0,Unknown,No
49,Blue-collar,Married,Primary,No,128.0,No,No,Cellular,12,Aug,696.0,2,-1.0,0,Unknown,Yes
60,Retired,Married,Tertiary,No,1141.0,No,No,Cellular,12,Aug,66.0,4,-1.0,0,Unknown,No
31,Management,Married,Tertiary,No,596.0,No,No,Cellular,12,Aug,192.0,4,-1.0,0,Unknown,No
34,Management,Married,Tertiary,No,496.0,No,No,Cellular,12,Aug,105.0,6,-1.0,0,Unknown,No
45,Administrative,Married,Secondary,No,43.0,No,No,Cellular,12,Aug,114.0,4,-1.0,0,Unknown,No
43,Management,Single,Tertiary,No,1627.0,No,No,Cellular,12,Aug,105.0,4,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,67.0,No,No,Cellular,12,Aug,578.0,4,-1.0,0,Unknown,No
57,Retired,Married,Tertiary,No,0.0,No,No,Cellular,12,Aug,116.0,4,-1.0,0,Unknown,No
59,Retired,Married,Secondary,No,566.0,No,No,Cellular,12,Aug,464.0,4,-1.0,0,Unknown,No
32,Technician,Single,Tertiary,No,1325.0,No,No,Cellular,12,Aug,142.0,2,-1.0,0,Unknown,No
55,Blue-collar,Married,Secondary,No,388.0,No,No,Cellular,12,Aug,187.0,2,-1.0,0,Unknown,No
49,Management,Married,Tertiary,No,53.0,No,No,Cellular,12,Aug,134.0,6,-1.0,0,Unknown,No
36,Technician,Single,Tertiary,No,1072.0,Yes,No,Cellular,12,Aug,338.0,2,-1.0,0,Unknown,No
52,Services,Married,Secondary,No,1579.0,No,Yes,Cellular,12,Aug,158.0,2,-1.0,0,Unknown,No
49,Blue-collar,Married,Secondary,No,553.0,No,No,Cellular,12,Aug,645.0,8,-1.0,0,Unknown,Yes
50,Management,Married,Tertiary,No,258.0,No,No,Cellular,12,Aug,246.0,6,-1.0,0,Unknown,No
40,Unemployed,Divorced,Secondary,No,1694.0,No,No,Cellular,12,Aug,473.0,6,-1.0,0,Unknown,Yes
41,Management,Married,Tertiary,No,8553.0,Yes,No,Cellular,12,Aug,304.0,12,-1.0,0,Unknown,No
49,Blue-collar,Married,Primary,No,408.0,No,No,Cellular,12,Aug,559.0,4,-1.0,0,Unknown,Yes
38,Management,Married,Tertiary,No,1223.0,No,No,Cellular,12,Aug,1092.0,5,-1.0,0,Unknown,Yes
49,Self-employed,Married,Tertiary,No,599.0,No,No,Cellular,12,Aug,174.0,1,-1.0,0,Unknown,No
31,Management,Single,Tertiary,No,1858.0,No,No,Cellular,12,Aug,453.0,3,-1.0,0,Unknown,Yes
48,Management,Married,Secondary,No,286.0,No,No,Cellular,12,Aug,127.0,1,-1.0,0,Unknown,No
54,Blue-collar,Married,Primary,No,1173.0,No,No,Telephone,12,Aug,128.0,8,-1.0,0,Unknown,No
31,Technician,Single,Tertiary,No,208.0,No,No,Cellular,12,Aug,1344.0,7,-1.0,0,Unknown,Yes
31,Management,Divorced,Tertiary,No,297.0,No,No,Cellular,12,Aug,127.0,1,-1.0,0,Unknown,No
46,Management,Single,Tertiary,No,2278.0,No,No,Cellular,12,Aug,218.0,5,-1.0,0,Unknown,No
34,Management,Single,Tertiary,No,3679.0,Yes,No,Cellular,12,Aug,178.0,1,-1.0,0,Unknown,No
34,Management,Married,Tertiary,No,520.0,Yes,No,Cellular,12,Aug,1307.0,4,-1.0,0,Unknown,Yes
47,Services,Married,Secondary,No,27.0,No,No,Cellular,12,Aug,153.0,4,-1.0,0,Unknown,No
39,Management,Married,Tertiary,No,271.0,Yes,No,Cellular,12,Aug,1344.0,1,-1.0,0,Unknown,Yes
54,Management,Married,Tertiary,No,153.0,No,No,Cellular,12,Aug,168.0,5,-1.0,0,Unknown,No
31,Management,Single,Tertiary,No,1289.0,Yes,No,Cellular,12,Aug,264.0,3,-1.0,0,Unknown,No
42,Technician,Married,Tertiary,No,250.0,No,Yes,Cellular,12,Aug,213.0,3,-1.0,0,Unknown,No
31,Technician,Single,Tertiary,No,36.0,No,No,Cellular,12,Aug,111.0,3,-1.0,0,Unknown,No
33,Management,Single,Tertiary,No,87.0,No,No,Cellular,12,Aug,978.0,1,-1.0,0,Unknown,Yes
30,Management,Single,Tertiary,No,9634.0,No,No,Cellular,12,Aug,781.0,5,-1.0,0,Unknown,No
47,Technician,Married,Tertiary,No,545.0,Yes,No,Cellular,12,Aug,588.0,3,-1.0,0,Unknown,No
54,Administrative,Married,Secondary,No,4943.0,No,No,Cellular,12,Aug,145.0,11,-1.0,0,Unknown,No
54,Blue-collar,Married,Primary,No,1659.0,No,No,Cellular,12,Aug,50.0,5,-1.0,0,Unknown,No
40,Management,Married,Secondary,No,4396.0,No,No,Cellular,12,Aug,432.0,3,-1.0,0,Unknown,Yes
31,Management,Single,Tertiary,No,391.0,Yes,No,Cellular,12,Aug,454.0,3,-1.0,0,Unknown,No
47,Technician,Married,Secondary,No,568.0,Yes,No,Cellular,12,Aug,1613.0,1,-1.0,0,Unknown,Yes
32,Technician,Married,Secondary,No,11431.0,No,No,Cellular,12,Aug,141.0,5,-1.0,0,Unknown,No
32,Management,Married,Tertiary,No,2414.0,No,No,Cellular,12,Aug,439.0,4,-1.0,0,Unknown,No
59,Retired,Married,Secondary,No,278.0,No,No,Cellular,12,Aug,141.0,3,-1.0,0,Unknown,No
58,Administrative,Married,Unknown,No,528.0,No,No,Cellular,12,Aug,136.0,3,-1.0,0,Unknown,No
33,Management,Married,Tertiary,No,519.0,No,No,Cellular,12,Aug,260.0,3,-1.0,0,Unknown,No
47,Blue-collar,Married,Primary,No,570.0,No,No,Cellular,12,Aug,864.0,3,-1.0,0,Unknown,No
48,Blue-collar,Married,Primary,No,3020.0,No,No,Cellular,12,Aug,645.0,3,-1.0,0,Unknown,No
50,Management,Married,Tertiary,No,1240.0,No,No,Cellular,12,Aug,474.0,2,-1.0,0,Unknown,No
45,Management,Married,Secondary,No,424.0,Yes,Yes,Cellular,12,Aug,216.0,5,-1.0,0,Unknown,No
60,Retired,Married,Secondary,No,781.0,Yes,Yes,Cellular,12,Aug,128.0,5,-1.0,0,Unknown,No
32,Management,Single,Tertiary,No,1310.0,No,No,Cellular,12,Aug,418.0,3,-1.0,0,Unknown,No
42,Technician,Single,Tertiary,No,166.0,No,No,Cellular,12,Aug,226.0,4,-1.0,0,Unknown,No
49,Technician,Divorced,Secondary,No,-96.0,No,Yes,Cellular,12,Aug,252.0,3,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,317.0,No,No,Cellular,12,Aug,134.0,8,-1.0,0,Unknown,No
32,Technician,Single,Tertiary,No,1732.0,No,No,Cellular,12,Aug,140.0,4,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,349.0,No,No,Cellular,12,Aug,180.0,3,-1.0,0,Unknown,No
47,Management,Divorced,Tertiary,No,800.0,No,No,Cellular,12,Aug,483.0,5,-1.0,0,Unknown,No
48,Services,Married,Secondary,No,1355.0,No,No,Cellular,12,Aug,409.0,7,-1.0,0,Unknown,No
51,Administrative,Married,Secondary,No,771.0,No,Yes,Cellular,12,Aug,143.0,3,-1.0,0,Unknown,No
54,Technician,Married,Secondary,No,479.0,No,No,Cellular,12,Aug,222.0,3,-1.0,0,Unknown,No
37,Technician,Single,Secondary,No,3665.0,No,No,Cellular,12,Aug,664.0,3,-1.0,0,Unknown,Yes
54,Management,Divorced,Tertiary,No,1037.0,No,No,Cellular,12,Aug,612.0,4,-1.0,0,Unknown,No
52,Administrative,Married,Secondary,No,692.0,Yes,No,Cellular,12,Aug,129.0,9,-1.0,0,Unknown,No
44,Technician,Single,Secondary,No,244.0,Yes,No,Cellular,12,Aug,1735.0,4,-1.0,0,Unknown,Yes
36,Management,Married,Tertiary,No,0.0,No,No,Cellular,12,Aug,243.0,3,-1.0,0,Unknown,No
49,Blue-collar,Married,Secondary,No,3779.0,Yes,No,Cellular,12,Aug,178.0,9,-1.0,0,Unknown,No
48,Unemployed,Married,Primary,No,9622.0,No,No,Cellular,12,Aug,787.0,6,-1.0,0,Unknown,No
59,Administrative,Married,Tertiary,No,349.0,No,No,Cellular,12,Aug,124.0,4,-1.0,0,Unknown,No
33,Management,Married,Tertiary,No,621.0,No,No,Cellular,12,Aug,913.0,5,-1.0,0,Unknown,No
33,Management,Married,Tertiary,No,1674.0,Yes,No,Cellular,12,Aug,284.0,7,-1.0,0,Unknown,No
36,Technician,Married,Secondary,No,295.0,No,No,Cellular,12,Aug,129.0,6,-1.0,0,Unknown,No
48,Services,Married,Secondary,No,260.0,No,No,Cellular,12,Aug,228.0,5,-1.0,0,Unknown,No
44,Technician,Married,Secondary,No,267.0,No,Yes,Cellular,12,Aug,508.0,3,-1.0,0,Unknown,No
55,Management,Married,Tertiary,No,568.0,No,No,Cellular,12,Aug,940.0,10,-1.0,0,Unknown,Yes
50,Blue-collar,Married,Primary,No,106.0,No,No,Cellular,12,Aug,460.0,2,-1.0,0,Unknown,No
30,Management,Single,Tertiary,No,4210.0,No,No,Cellular,12,Aug,796.0,4,-1.0,0,Unknown,Yes
58,Retired,Married,Secondary,No,2609.0,No,No,Cellular,12,Aug,136.0,5,-1.0,0,Unknown,No
32,Management,Single,Tertiary,No,3199.0,No,No,Cellular,12,Aug,58.0,3,-1.0,0,Unknown,No
56,Administrative,Married,Unknown,No,1167.0,No,No,Cellular,12,Aug,465.0,9,-1.0,0,Unknown,No
44,Management,Married,Secondary,No,781.0,Yes,No,Cellular,12,Aug,112.0,5,-1.0,0,Unknown,No
32,Technician,Married,Secondary,No,3095.0,No,No,Cellular,12,Aug,204.0,10,-1.0,0,Unknown,No
33,Management,Divorced,Tertiary,No,2695.0,Yes,No,Cellular,12,Aug,711.0,3,-1.0,0,Unknown,No
31,Management,Single,Tertiary,No,745.0,No,No,Cellular,12,Aug,121.0,4,-1.0,0,Unknown,No
51,Unemployed,Married,Secondary,No,2254.0,No,No,Cellular,12,Aug,83.0,3,-1.0,0,Unknown,No
43,Services,Married,Secondary,No,378.0,No,Yes,Cellular,12,Aug,321.0,4,-1.0,0,Unknown,No
41,Management,Single,Tertiary,No,416.0,Yes,No,Cellular,12,Aug,1476.0,2,-1.0,0,Unknown,No
34,Management,Single,Tertiary,No,966.0,Yes,No,Cellular,12,Aug,204.0,3,-1.0,0,Unknown,No
50,Blue-collar,Married,Unknown,No,2065.0,No,No,Cellular,12,Aug,161.0,2,-1.0,0,Unknown,No
57,Blue-collar,Married,Primary,No,0.0,No,No,Cellular,12,Aug,120.0,3,-1.0,0,Unknown,No
33,Management,Married,Secondary,No,-285.0,Yes,No,Cellular,12,Aug,507.0,3,-1.0,0,Unknown,No
49,Technician,Married,Secondary,No,12531.0,No,No,Cellular,13,Aug,77.0,8,-1.0,0,Unknown,No
50,Technician,Married,Secondary,No,1824.0,Yes,No,Telephone,13,Aug,767.0,8,-1.0,0,Unknown,No
41,Self-employed,Married,Primary,No,204.0,No,No,Cellular,13,Aug,111.0,7,-1.0,0,Unknown,No
60,Retired,Married,Unknown,No,878.0,No,No,Cellular,13,Aug,106.0,2,-1.0,0,Unknown,No
34,Management,Married,Tertiary,No,1293.0,Yes,No,Cellular,13,Aug,168.0,2,-1.0,0,Unknown,No
45,Entrepreneur,Married,Tertiary,No,2476.0,No,No,Cellular,13,Aug,239.0,2,-1.0,0,Unknown,No
55,Housemaid,Married,Primary,No,0.0,No,No,Cellular,13,Aug,139.0,2,-1.0,0,Unknown,No
33,Technician,Married,Secondary,No,0.0,No,No,Cellular,13,Aug,78.0,2,-1.0,0,Unknown,No
45,Housemaid,Married,Primary,No,7353.0,No,No,Cellular,13,Aug,536.0,2,-1.0,0,Unknown,No
55,Housemaid,Married,Primary,No,1642.0,No,No,Cellular,13,Aug,295.0,2,-1.0,0,Unknown,No
52,Housemaid,Married,Primary,No,200.0,No,No,Cellular,13,Aug,224.0,2,-1.0,0,Unknown,No
52,Technician,Married,Secondary,No,1076.0,Yes,No,Cellular,13,Aug,156.0,2,-1.0,0,Unknown,No
33,Technician,Single,Secondary,No,6325.0,No,No,Cellular,13,Aug,206.0,2,-1.0,0,Unknown,No
45,Management,Divorced,Tertiary,No,2096.0,No,No,Cellular,13,Aug,317.0,2,-1.0,0,Unknown,No
52,Blue-collar,Married,Primary,No,2488.0,No,No,Cellular,13,Aug,176.0,2,-1.0,0,Unknown,No
46,Management,Married,Secondary,No,3570.0,No,No,Cellular,13,Aug,69.0,2,-1.0,0,Unknown,No
37,Self-employed,Married,Tertiary,No,137.0,No,No,Cellular,13,Aug,244.0,6,-1.0,0,Unknown,No
